[21271.941563410106, 6954.742547910688, 8.266771043940313]
[21299.515485851734, 6973.114059805948, 8.306239350833977]
[21327.236085362652, 6991.583245355221, 8.3460110608865]
[21355.102963733287, 7010.14983842253, 8.386087080034933]
[21383.115720993475, 7028.813571697634, 8.426468313709362]
[21411.273955516343, 7047.5741767653435, 8.467155666844898]
[21439.577263940544, 7066.43138405372, 8.508150043683893]
[21468.025241209612, 7085.3849228604095, 8.5494523477056]
[21496.617480594537, 7104.4345213676725, 8.591063481543458]
[21525.353573701526, 7123.579906647699, 8.632984346884921]
[21554.233110466936, 7142.820804659215, 8.675215844352818]
[21583.255679177026, 7162.156940260764, 8.717758873414425]
[21612.42086648692, 7181.58803722335, 8.760614332296052]
[21641.72825739794, 7201.113818215433, 8.80378311783975]
[21671.177435315756, 7220.734004841714, 8.84726612545872]
[21700.76798202488, 7240.448317626205, 8.891064248993386]
[21730.499477705365, 7260.2564760234245, 8.935178380619618]
[21760.37150093782, 7280.158198421763, 8.979609410744342]
[21790.383628752323, 7300.153202176212, 9.024358227932733]
[21820.53543656528, 7320.241203566255, 9.069425718740998]
[21850.826498245526, 7340.421917840036, 9.114812767661595]
[21881.256386145025, 7360.695059234885, 9.16052025704663]
[21911.82467101356, 7381.060340920464, 9.206549066903143]
[21942.530922089576, 7401.517475059436, 9.252900074869284]
[21973.37470710911, 7422.066172813438, 9.299574156115273]
[22004.35559225924, 7442.706144312117, 9.346572183172736]
[22035.473142240637, 7463.437098694913, 9.393895025884941]
[22066.726920248308, 7484.258744098215, 9.44154355127393]
[22098.116487992967, 7505.170787669742, 9.489518623441661]
[22129.64140570622, 7526.172935572014, 9.537821103460743]
[22161.301232118814, 7547.264892967918, 9.586451849226558]
[22193.095524572356, 7568.446364095246, 9.635411715479213]
[22225.023838875903, 7589.717052171145, 9.684701553501988]
[22257.085729441522, 7611.07665948256, 9.734322211170662]
[22289.28074922711, 7632.524887348165, 9.784274532763325]
[22321.608449764466, 7654.061436137123, 9.834559358872376]
[22354.06838116992, 7675.686005276265, 9.885177526297714]
[22386.660092150618, 7697.398293254308, 9.936129867928479]
